OmimID	Gene
146640	ITIH2
146650	ITIH3
146660	IL7
146661	IL7R
146680	IDE
146690	IMPDH1
146691	IMPDH2
146692	-
146700	-
146710	IL2RB
146720	-
146730	IGFBP1
146731	IGFBP2
146732	IGFBP3
146733	IGFBP4
146734	IGFBP5
146735	IGFBP6
146738	INSL3
146740	FCGR3A
146750	-
146760	FCGR1A
146770	IGLL1
146771	-
146780	IGKDEL
146790	FCGR2A
146800	-
146810	-
146820	-
146830	-
146840	-
146850	-
146880	HLA-DQA1
146900	IGHA1
146910	IGH
146920	ADAR
146928	CXCR2
146929	CXCR1
146930	IL8
146931	IL9
146932	-
146933	IL10RA
146940	-
146950	-
146960	-
146970	IGKJ@
146980	IGKV@
146990	-
147000	IGHA2
147010	IGH
147020	IGHM
147040	IFIT2
147045	FCAR
147050	-
147060	-
147061	IGES
147070	IGH
147080	IGLP1
147090	IGLP2
147100	IGHG1
147110	IGHG2
147120	IGHG3
147130	IGHG4
147138	MS4A2
147139	FCER1G
147140	FCER1A
147141	TCF3
147150	MX1
147160	-
147170	IGHD
147180	IGHE
147183	RBPJ
147185	IGKV1OR2-108
147200	IGKC
147210	-
147220	IGLC1
147230	IGLJ@
147240	IGLV@
147245	CD79B
147250	-
147251	-
147260	-
147263	INPP1
147264	INPP5B
147265	ITPR1
147267	ITPR3
147270	ITIH1
147280	IGF2R
147290	INHBA
147300	-
147310	CXCL10
147320	-
147330	-
147350	-
147360	IVL
147370	IGF1R
147380	INHA
147390	INHBB
147400	-
147410	-
147420	-
147421	-
147430	-
147435	IDO1
147440	IGF1
147450	SOD1
147460	SOD2
147470	IGF2
147480	-
147485	IPP
147490	-
147510	-
147520	ITPA
147521	ITPKA
147522	ITPKB
147530	-
147540	-
147545	IRS1
147553	IFNW1
147554	-
147556	ITGA6
147557	ITGB4
147558	ITGB6
147559	ITGB7
147560	-
147561	ITGB5
147562	IFNA2
147563	IBSP
147564	IFNA4
147565	IFNA5
147566	IFNA6
147567	IFNA7
147568	IFNA8
147569	IFNGR2
147570	IFNG
147571	ISG15
147572	IFI6
147573	IFNR
147574	IRF9
147575	IRF1
147576	IRF2
147577	IFNA10
147578	IFNA13
147579	IFNA14
147580	IFNA16
147581	-
147582	IREB2
147583	IFNA17
147584	IFNA21
147585	-
147586	IFI16
147590	-
147610	-
147620	IL6
147625	ICA1
147630	-
147640	IFNB1
147650	IDH2
147660	IFNA1
147670	INSR
147671	INSRR
147678	CASP1
147679	IL1RN
147680	IL2
147681	IL11
147683	IL13
147684	-
147685	FOXK2
147686	-
147690	IFIT1
147700	IDH1
147710	-
147720	IL1B
147730	IL2RA
147740	IL3
147750	-
147760	IL1A
147770	-
147780	IL4
147781	IL4R
147790	IGJ
147791	-
147795	JAK1
147796	JAK2
147800	-
147810	IL1R1
147811	IL1R2
147820	-
147830	TTIM1
147840	ICAM1
147850	IL5
147851	IL5RA
147860	-
147870	WNT2
147880	IL6R
147890	MX2
147891	-
147892	DIO1
147900	-
147910	KLK1
147920	-
147935	SERPINA4
147940	IAPP
147950	-
147960	KLK2
148000	-
148020	KRT19
148021	KRTAP5-9
148022	KRTAP5-1
148030	KRT15
148040	KRT5
148041	KRT6A
148042	KRT6B
148043	KRT3
148050	-
148059	KRT7
148060	KRT8
148065	KRT13
148066	KRT14
148067	KRT16
148069	KRT17
148070	KRT18
148080	KRT10
148100	-
148180	FGF7
148181	-
148190	-
148200	-
148210	-
148300	-
148350	-
148360	-
148370	KWE
148390	-
148500	-
148520	-
148600	-
148700	-
148730	-
148750	G7P1
148760	KIF11
148800	-
148820	-
148840	-
148860	-
148870	-
148900	-
149000	-
149100	-
149200	-
149300	-
149400	-
149500	-
149600	-
149700	-
149730	-
149750	LALBA
150000	LDHA
150100	LDHB
150150	LDHC
150160	-
150170	-
150200	CSH1
150205	LPO
150210	LTF
150220	-
150230	-
150240	LAMB1
150250	-
150260	-
150270	-
150280	-
150290	LAMC1
150292	LAMC2
150300	-
150310	LAMB3
150320	LAMA1
150325	LAMB2
150330	LMNA
150340	LMNB1
150341	LMNB2
150360	-
150370	RPSA
150390	LTBP1
150400	-
150500	-
150550	-
150570	LGALS1
150571	LGALS2
150590	-
150600	-
150699	-
150700	-
150800	-
150900	-
151000	-
151001	-
151020	-
151050	-
151100	-
151200	-
151210	-
151250	-
151290	B3GAT1
151300	LNPEP
151310	HTL
151350	LARS
151380	-
151385	RUNX1
151390	-
151400	-
151410	BCR
151430	BCL2
151440	LYL1
151441	BCL5
151442	STMN1
151443	LIFR
151445	FCER2
151450	-
151460	PTPRC
151465	-
151500	-
151510	ITGAX
151520	LTK
151523	CD37
151525	CD53
151530	ANPEP
151540	-
151550	-
151570	LTA4H
151580	-
151590	-
151600	-
151610	-
151620	-
151623	-
151625	LGTN
151626	L1RE1
151627	-
151628	L1RE2
151630	-
151640	-
151660	-
151670	LIPC
151675	LCN1
151680	-
151690	ANXA1
151700	-
151710	-
151720	-
151730	-
151740	ANXA2
151750	LIPE
151800	-
151900	-
151990	LBP
152100	-
152200	LPA
152300	-
152310	TFPI
152390	ALOX5
152391	ALOX12
152392	ALOX15
152400	-
152420	-
152422	-
152423	-
152424	-
152425	ACSL1
152426	-
152427	KCNH2
152430	-
152445	LOR
152450	-
152460	-
152550	-
152600	-
152690	XRCC6
152700	-
152760	GNRH1
152761	-
152780	LHB
152790	LHCGR
152800	-
152900	-
152950	-
153000	-
153100	-
153200	-
153240	SELL
153243	TNFRSF8
153245	LEF1
153280	-
153290	-
153300	-
153310	CLC
153330	LAMP1
153335	-
153337	LAG3
153340	CD5
153360	-
153370	ITGAL
153380	-
153390	LCK
153400	-
153420	CD58
153430	LCP1
153432	LSP1
153435	LAKLG
153440	LTA
153450	LYZ
153454	PLOD1
153455	LOX
153456	LOXL1
153460	-
153470	-
153480	-
153550	-
153600	-
153615	CAPG
153618	MRC1
153619	LGALS3
153620	MIF
153622	MSR1
153630	-
153634	CD68
153640	-
153650	-
153670	-
153700	-
153800	-
153840	VMD1
153860	-
153870	-
153880	CYMD
153890	-
153900	-
154000	-
154020	-
154030	YBX1
154040	NELFE
154045	LIM2
154050	MIP
154100	MDH2
154200	MDH1
154230	-
154235	MAK
154250	ME1
154270	ME2
154275	MHS2
154276	-
154280	SAI1
154300	-
154360	MGAM
154365	PSMC2
154370	-
154400	-
154500	-
154540	M6PR
154545	MBL2
154550	MPI
154570	-
154580	MAN2C1
154582	MAN2A1
154600	-
154700	-
154705	-
154750	-
154780	-
154790	SERPINB5
154800	-
154850	-
154870	MGP
154950	MAX
155000	-
155050	-
155100	-
155120	ADAM11
155140	-
155145	-
155150	-
155200	-
155240	-
155250	-
155255	-
155310	-
155350	-
155500	-
155540	MC3R
155541	MC4R
155550	PMEL
155555	MC1R
155600	CMM
155601	-
155700	-
155720	-
155730	CXCL1
155735	MCAM
155740	CD63
155741	-
155750	MFI2
155755	-
155760	ACAN
155770	-
155800	-
155900	MROS
155950	-
155960	-
155970	CD200
155975	-
155980	-
156000	-
156100	MN1
156190	-
156200	-
156220	-
156225	LAMA2
156230	-
156232	-
156240	-
156250	-
156300	-
156310	-
156340	-
156349	MT1B
156350	MT1A
156351	MT1E
156352	MT1F
156353	MT1G
156354	MT1H
156355	MT1IP
156356	MT1JP
156357	MT1M
156358	MT1L
156359	MT1X
156360	MT2A
156400	-
156490	NME1
156491	NME2
156500	-
156510	-
156520	-
156530	-
156535	MBD1
156536	-
156540	MTAP
156550	-
156560	MARS
156565	MPG
156569	MGMT
156570	MTR
156575	-
156580	-
156590	-
156600	-
156610	-
156620	-
156700	-
156790	MFAP2
156810	-
156830	-
156845	MITF
156850	-
156900	-
157100	-
157129	MAP1B
157130	MAP2
157132	MAP4
157140	MAPT
157145	MSMB
157147	MTTP
157150	-
157151	-
157160	-
157170	-
157200	-
157300	-
157400	-
157500	-
157550	-
157560	-
157570	-
157600	-
157640	-
157650	-
157655	NDUFS1
157660	RMRP
157670	-
157680	CDC25C
157700	MMVP1
157800	-
157860	-
157900	MBS1
157910	-
157920	-
157950	-
157960	-
157970	PSMD7
157975	-
157980	-
158000	-
158020	-
158030	-
158040	-
158050	-
158070	SLC3A2
158100	-
158105	CCL2
158106	CCL7
158120	CD14
158130	-
158150	-
158170	-
158250	-
158270	MLN
158280	-
158300	-
158310	-
158320	-
158330	-
158340	MUC1
158343	ABCC1
158345	-
158350	-
158370	MUC2
158371	MUC3A
158372	MUC4
158373	MUC5AC
158374	MUC6
158375	MUC7
158378	SLC20A2
158380	EVI2A
158381	EVI2B
158400	-
158500	-
158580	-
158590	-
158600	-
158650	-
158700	-
158800	-
158810	-
158900	-
158901	-
159000	-
159001	-
159050	-
159100	-
159300	-
159350	MCC
159400	-
159405	MYBL1
159410	-
159420	-
159430	MBP
159440	MPZ
159455	-
159460	MAG
159465	MOG
159500	-
159530	MPL
159540	LIF
159550	-
159552	MCL1
159553	MNDA
159555	KMT2A
159556	MLLT1
159557	AFF1
159558	MLLT3
159559	MLLT4
159580	-
159590	CD33
159595	-
159600	-
159700	-
159800	-
159900	-
159950	-
159970	MYOD1
159980	MYOG
159990	MYF5
159991	MYF6
160000	MB
160010	-
160100	-
160120	-
160150	-
160200	-
160300	-
160500	-
160550	-
160565	-
160570	-
160700	MYP2
160710	MYH6
160720	MYH3
160730	MYH1
160740	MYH2
160741	MYH8
160742	MYH4
160745	MYH11
160750	-
160760	MYH7
160770	MYL4
160775	MYH9
160776	MYH10
160777	MYO5A
160780	MYL1
160781	MYL2
160782	MYL5
160790	MYL3
160793	MYBPC2
160794	MYBPC1
160795	MYBPH
160800	-
160900	-
160980	-
160990	-
160993	NMT1
160994	HNRNPM
160995	MGAT1
160998	NQO2
161000	-
161015	NDUFV1
161050	-
161070	-
161080	-
161100	-
161200	-
161400	-
161470	-
161480	-
161500	-
161530	-
161550	-
161555	KLRC1
161560	IL12A
161561	IL12B
161565	NKTR
161600	-
161650	NEB
161700	-
161800	-
161900	-
161950	-
162000	-
162010	NGFR
162020	-
162030	NGF
162040	-
162060	GAP43
162080	NRL
162091	-
162095	PTN
162096	MDK
162100	-
162150	PCSK1
162151	PCSK2
162200	-
162210	-
162220	-
162230	NEFH
162240	-
162250	NEFM
162260	-
162270	-
162280	NEFL
162300	-
162320	TAC1
162321	TACR2
162323	TACR1
162330	TAC3
162332	TACR3
162340	NMB
162341	NMBR
162350	-
162360	NHLH1
162361	NHLH2
162370	-
162375	-
162380	-
162400	-
162500	-
162600	-
162640	NPY
162641	NPY1R
162642	NPY2R
162643	CXCR4
162650	NTS
162651	NTSR1
162660	NTF3
162661	-
162662	NTF4
162700	-
162800	-
162815	AZU1
162820	NM
162830	-
162860	CD177
162870	-
162880	-
162890	-
162900	-
163000	-
163050	-
163100	-
163200	-
163260	NFE2L1
163400	-
163500	-
163600	-
163700	-
163728	-
163729	NOS3
163730	NOS2
163731	NOS1
163800	-
163850	-
163890	SNCA
163900	-
163905	HMGB1
163906	HMGB2
163910	HMGN2
163920	HMGN1
163950	-
163955	-
163970	SLC6A2
163980	CEACAM6
164000	-
164005	NFIX
164008	NFKBIA
164009	NUMA1
164010	CHMP1A
164011	NFKB1
164012	NFKB2
164013	NFRKB
164014	RELA
164015	MATR3
164016	-
164017	HNRNPA1
164018	-
164019	-
164020	HNRNPC
164021	-
164022	-
164031	NOP2
164035	NCL
164040	NPM1
164050	PNP
164060	NAP1L1
164100	NYS2
164150	-
164160	LEP
164170	-
164175	POU2F1
164176	POU2F2
164177	POU5F1
164180	-
164185	-
164190	-
164200	-
164210	-
164220	-
164230	-
164280	-
164300	-
164310	-
164320	OBP2A
164330	-
164340	OMP
164342	OR1D2
164343	EBF1
164345	OMG
164350	OAS1
164360	ATP5A1
164400	-
164500	-
164600	-
164680	-
164690	ABL2
164700	-
164710	-
164720	ETS1
164730	AKT1
164731	AKT2
164740	ETS2
164745	-
164750	-
164755	VIS1
164756	-
164757	BRAF
164759	-
164760	RAF1
164761	RET
164762	CRK
164765	CTTN
164770	CSF1R
164772	FOSB
164780	SKI
164785	MDM2
164790	NRAS
164795	OCM
164800	-
164810	FOS
164820	WNT1
164830	-
164831	BMI1
164840	MYCN
164850	MYCL
164860	MET
164865	MYCLK1
164870	ERBB2
164873	ETV3
164874	FOXG1
164875	VAV1
164880	YES1
164891	-
164900	-
164905	-
164910	REL
164920	KIT
164940	FGR
164950	FGF3
164951	NOTCH4
164953	-
164958	NOV
164960	PIM1
164970	-
164975	WNT5A
164980	FGF4
165000	-
165010	-
165020	ROS1
165040	RAB8A
165060	TRNAU1
165070	FLT1
165080	ERG
165090	RRAS
165095	OSM
165098	-
165110	SEA
165120	LYN
165140	PVT1
165150	-
165160	JUN
165161	JUNB
165162	JUND
165170	SPI1
165180	MAS1
165190	FGF5
165195	OPRD1
165196	OPRK1
165199	-
165200	-
165210	-
165215	MECOM
165220	GLI1
165230	GLI2
165240	GLI3
165250	HKR1
165260	ZSCAN22
165270	ZBTB48
165280	GLI4
165290	-
165300	-
165320	LCO
165330	WNT3
165340	SKIL
165350	-
165360	CBL
165370	RHOB
165380	RHOC
165390	RHOA
165490	-
165500	-
165510	-
165550	-
165590	-
165600	-
165630	-
165635	-
165640	ODC1
165650	-
165660	-
165670	-
165680	-
165700	-
165720	-
165800	-
166000	-
166200	-
166210	-
166220	-
166230	-
166240	-
166250	-
166260	-
166300	-
166350	-
166400	-
166450	-
166490	SPP1
166500	-
166600	-
166700	-
166705	-
166710	-
166720	-
166740	-
166750	-
166760	-
166780	-
166800	OTSC1
166900	-
166910	-
166945	NBR1
166950	-
166970	-
166990	-
167000	-
167030	-
167040	OSBP
167050	OXT
167055	OXTR
167100	-
167200	-
167210	-
167220	-
167250	PDB1
167300	-
167320	-
167400	-
167405	PCSK6
167409	PAX2
167410	PAX7
167411	PAX1
167413	PAX4
167414	PAX5
167415	PAX8
167416	PAX9
167420	PRRX1
167500	-
167600	-
167700	-
167730	-
167750	-
167755	-
167770	REG1A
167771	REG1B
167780	PPY
167790	SPINK1
167800	-
167805	REG3A
167850	-
167870	-
167900	-
167950	-
167959	HPV18I1
167960	HPV18I2
168000	-
168100	-
168200	-
168300	-
168350	-
168360	ELAVL4
168400	-
168440	PTMS
168450	PTH
168460	-
168461	CCND1
168468	PTH1R
168470	PTHLH
168500	-
168550	-
168600	-
168601	-
168605	-
168610	-
168710	-
168730	PRH1
168790	PRH2
168800	-
168810	PRB2
168820	PON1
168830	-
168840	PRB3
168850	-
168860	PTLAH
168885	-
168890	PVALB
168900	-
169000	-
169100	-
169150	-
169170	-
169190	CDK18
169200	-
169300	-
169400	-
169500	-
169545	-
169550	-
169600	-
169610	-
169615	DSG3
169700	-
169710	PGA3
169720	PGA4
169730	PGA5
169740	PGC
169800	CNDP2
169900	PEPB
170000	PEPC
170100	-
170200	PEPE
170250	LAP3
170260	TAP1
170261	TAP2
170270	PAM
170280	PRF1
170285	NUP85
170290	PLIN1
170300	-
170390	-
170400	-
170500	-
170600	-
170650	-
170700	-
170710	PRPH
170715	PMP2
170900	-
170950	-
170980	-
170990	-
170993	PEX2
170995	ABCD3
170998	PPARA
171000	-
171050	ABCB1
171060	ABCB4
171100	-
171150	SULT1A1
171190	PNMT
171200	-
171300	-
171350	-
171400	-
171420	-
171450	-
171480	-
171490	PDC
171500	ACP1
171640	ACP5
171650	ACP2
171660	-
171700	-
171720	-
171740	ALPI
171750	-
171760	ALPL
171790	ACPP
171800	ALPP
171810	ALPPL2
171820	-
171830	-
171833	PIK3R1
171834	PIK3CA
171835	PFKFB2
171840	PFKP
171850	-
171860	PFKL
171880	-
171885	PDE7A
171890	PDE1A
171891	PDE1B
171900	PGM1
172000	PGM2
172100	PGM3
172110	-
172150	-
172200	PGD
172250	PGAM1
172270	PGK2
172280	PGP
172290	-
172300	-
172400	GPI
172405	PLN
172410	PLA2G1B
172411	PLA2G2A
172420	PLCG1
172425	PLTP
172430	ENO1
172439	PAICS
172450	PPAT
172460	MTHFD1
172470	PHKG1
172471	PHKG2
172480	PSPH
172490	PHKB
172500	-
172700	-
172800	-
172850	-
172860	SERPINF1
172870	-
172880	-
172900	-
173000	-
173100	-
173110	POU1F1
173120	SCG5
173200	-
173310	PAEP
173320	RNH1
173321	SERPINB6
173325	JUP
173335	ENPP1
173340	PLGLB1
173350	PLG
173360	SERPINE1
173370	PLAT
173390	SERPINB2
173391	PLAUR
173393	PTAFR
173395	-
173400	-
173410	PDGFRB
173420	-
173430	PDGFA
173445	PECAM1
173450	-
173460	PF4
173461	PF4V1
173470	ITGB3
173490	PDGFRA
173500	-
173510	CD36
173511	GP5
173515	GP9
173540	-
173560	-
173570	PLEK
173580	-
173590	-
173600	-
173610	SELP
173650	-
173700	-
173750	-
173800	-
173850	PVR
173865	PABPC1P10
173870	PARP1
173871	-
173880	PIGR
173900	-
173910	PKD2
174000	-
174050	-
174100	-
174200	-
174300	-
174310	-
174400	-
174500	-
174600	-
174700	-
174750	FUSE
174760	POLB
174761	POLD1
174762	POLE
174763	POLG
174770	-
174800	-
174810	-
174880	-
174900	-
175000	-
175020	-
175050	-
175100	-
175200	-
175400	-
175450	-
175500	-
175505	-
175510	-
175690	-
175700	-
175750	-
175780	-
175800	-
175850	-
175860	-
175900	-
176000	-
176010	-
176090	-
176100	-
176200	-
176240	-
176250	-
176256	KCNC2
176257	KCNA6
176258	KCNC1
176260	KCNA1
176261	KCNE1
176262	KCNA2
176263	KCNA3
176264	KCNC3
176265	KCNC4
176266	KCNA4
176267	KCNA5
176268	KCNA7
176269	-
176270	-
176290	DLK1
176300	TTR
176305	-
176310	PBX1
176311	PBX2
176312	PBX3
176385	PAPPA
176390	PSG1
176391	PSG2
176392	PSG3
176393	PSG4
176394	PSG5
176395	PSG6
176396	PSG7
176397	PSG8
176398	PSG9
176399	PSG10P
176400	-
176401	PSG11
176410	-
176420	PZP
176430	-
176440	-
176450	-
176500	-
176590	PFN2
176600	-
176610	PFN1
176620	-
176630	-
176635	PRIM1
176636	PRIM2
176640	PRNP
176670	-
176680	-
176690	-
176700	-
176705	PHB
176710	P4HA1
176720	PIP
176730	INS
176740	PCNA
176741	MKI67
176760	PRL
176761	PRLR
176763	PRDX1
176770	-
176780	-
176785	PRCP
176790	P4HB
176793	PMCHL1
176794	PMCHL2
176795	PMCH
176797	ZBTB16
176800	-
176801	PSAP
176802	PTGER1
176803	PTGDS
176804	PTGER2
176805	PTGS1
176806	PTGER3
176807	-
176820	KLK3
176830	POMC
176842	PSMA2
176843	PSMA3
176844	PSMA5
176845	-
176846	PSMA4
176847	PSMB10
176851	PCMT1
176860	-
176870	AMBP
176871	EIF2AK2
176872	MAP2K1
176873	CDK11B
176874	-
176875	PPP1CA
176876	PTPN11
176877	PTPN3
176878	PTPN4
176879	PTPN5
176880	PROS1
176882	PTPRB
176883	PTPN6
176884	PTPRA
176885	PTPN1
176886	PTPRG
176887	PTPN2
176888	PTPRM
176889	PTPN7
176891	PTPRZ1
176892	PRKACB
176893	PRKACG
176894	PRKG1
176895	PROZ
176900	-
176910	PRKAR2A
176911	PRKAR1B
176912	PRKAR2B
176914	PPP1CC
176915	PPP2CA
176916	PPP2CB
176920	-
176930	F2
176940	S100A1
176941	TYK2
176942	FER
176943	FGFR2
176944	-
176945	EPHA8
176946	EPHA2
176947	ZAP70
176948	MAPK1
176949	MAPK4
176950	-
176960	PRKCA
176970	PRKCB
176975	PRKCE
176977	PRKCD
176980	PRKCG
176981	GNB2L1
176982	PRKCZ
176990	S100B
176991	S100A5
176992	S100A3
176993	S100A2
177000	-
177010	SERPINE2
177015	PSKH1
177020	PRTN3
177030	-
177040	SRGN
177045	PSMB9
177046	PSMB8
177050	-
177060	PRKCSH
177061	MARCKS
177070	EPB42
177075	MAF
177100	-
177150	-
177170	-
177200	-
177300	-
177350	-
177400	BCHE
177500	CHE2
177600	-
177650	-
177700	-
177720	-
177735	-
177750	-
177800	-
177820	-
177850	-
177860	-
177900	-
177980	-
177990	-
178000	-
178110	-
178200	-
178300	PTOS1
178330	-
178350	-
178370	-
178400	-
178500	-
178550	-
178600	-
178610	-
178620	SFTPC
178630	SFTPA1
178635	SFTPD
178640	SFTPB
178642	SFTPA2
178650	-
178651	-
178800	-
178900	-
178990	MMP7
178995	-
179000	-
179010	-
179020	PDXK
179030	PPA1
179035	PYCR1
179040	-
179050	PKM
179060	PDHB
179061	PDHA2
179080	RABGGTB
179090	-
179095	UBE2B
179200	-
179250	-
179270	-
179280	-
179300	-
179400	-
179410	RDX
179450	-
179490	RAB3A
179500	-
179502	RAP1GDS1
179503	RRAD
179505	RHOG
179508	RAB1A
179509	RAB2A
179510	RAB3B
179511	RAB4A
179512	RAB5A
179513	RAB6A
179514	RAB5B
179520	RAP1A
179530	RAP1B
179540	RAP2A
179541	RAP2B
179550	RALA
179551	RALB
179555	RSU1
179590	PTPRF
179600	-
179605	PRPH2
179610	EPHA1
179611	EPHA3
179613	-
179615	RAG1
179616	RAG2
179617	RAD51
179618	RCVRN
179620	-
179650	-
179700	-
179710	RCC1
179715	-
179730	RLN1
179740	RLN2
179755	PRCC
179760	-
179770	-
179780	DPEP1
179800	-
179820	REN
179830	-
179835	RPA1
179836	RPA2
179837	RPA3
179838	CLIP1
179840	-
179850	-
179900	-
180000	-
180020	RCD1
180040	RD3
180050	-
180060	-
180069	RPE65
180070	-
180071	PDE6A
180072	PDE6B
180073	PDE6G
180080	-
180090	RLBP1
180100	-
180102	-
180103	-
180104	-
180105	-
180190	RARG
180200	-
180201	ARID4A
180202	KDM5A
180203	RBL2
180210	-
180220	RARB
180230	CRABP1
180231	CRABP2
180240	RARA
180245	RXRA
180246	RXRB
180247	RXRG
180250	RBP4
180260	RBP1
180270	-
180280	RBP2
180290	RBP3
180295	-
180297	RHAG
180300	-
180330	-
180350	-
180360	-
180370	TST
180380	RHO
180381	GRK1
180385	LMO2
180386	LMO3
180390	RRM2
180410	RRM1
180420	RN5S1@
180430	RPIA
180435	RNASEL
180440	RNASE1
180450	RNR1
180451	RNR2
180452	RNR3
180453	RNR4
180454	RNR5
180460	RPS6
180461	-
180462	-
180463	RPS20P3
180464	RPS20P4
180465	RPS25
180466	RPL19
180467	RPL30
180468	RPL35A
180469	RPL36AL
180470	RPN1
180471	RPS11
180472	RPS17
180473	RPS18
180474	RPL22
180475	RPL12
180476	RPS13
180477	RPS21
180478	RPS3A
180479	RPL4
180480	RPE
180490	RPN2
180500	-
180510	RPLP0
180520	RPLP1
180530	RPLP2
180535	RPS15
180540	-
180550	-
180600	-
180610	RLF
180620	TRNAM2
180621	TRNAM1
180630	DDX5
180640	TRNAE1
180645	SNORA73A
180646	SNORA62
180647	SNORA63
180660	POLR2A
180661	POLR2B
180662	POLR2I
180663	POLR2C
180664	POLR2E
180670	-
180680	RNU1-4
180690	RNU2-1
180691	RNU5A-1
180692	RNU6-1
180700	-
180710	SNORD3A
180720	-
180721	ROM1
180730	-
180740	SNRNP70
180750	-
180800	-
180840	-
180849	-
180850	-
180860	-
180870	-
180900	-
180901	RYR1
180902	RYR2
180903	RYR3
180910	-
180920	-
180930	-
180940	-
180950	-
180960	AHCY
180980	AMD1
180989	PRB1
180990	PRB4
181000	-
181010	-
181030	-
181031	SAG
181035	TSPAN31
181180	-
181200	-
181250	-
181270	-
181300	-
181350	-
181400	-
181405	-
181430	-
181440	-
181450	-
181460	-
181500	-
181510	SCZD1
181515	-
181520	-
181590	STIL
181600	TYS
181700	-
181750	-
181800	-
182000	-
182090	-
182098	SCTR
182099	SCT
182100	FUT2
182115	CYTH1
182120	SPARC
182125	SPR
182128	SDS
182131	HTR1B
182132	HTR1E
182133	HTR1D
182134	HTR1F
182135	HTR2A
182137	HTR7
182138	SLC6A4
182139	HTR3A
182140	SEMG1
182141	SEMG2
182143	-
182144	SHMT1
182145	-
182150	-
182160	SPN
182170	-
182175	SRP19
182180	SRPR
182190	-
182200	-
182203	-
182205	SHBG
182210	-
182212	-
182220	-
182230	-
182250	-
182255	-
182257	PI3
182260	-
182265	SPRR1A
182266	SPRR1B
182267	SPRR2A
182268	SPRR2B
182269	SPRR2C
182270	-
182271	SPRR3
182279	SNRPN
182280	-
182281	CCL1
182282	SNRPB
182283	CCL3
182284	CCL4
182285	SNRPA
182290	-
182305	SLC8A1
182307	SLC9A3
182308	SLC17A1
182309	SLC34A1
182310	ATP1A1
182330	ATP1B1
182331	ATP1B2
182340	ATP1A2
182350	ATP1A3
182360	ATP12A
182370	-
182380	SLC5A1
182381	SLC5A2
182389	SCN1A
182390	SCN2A
182391	SCN3A
182392	SCN7A
182396	SLC10A1
182400	-
182410	-
182450	SST
182451	SSTR1
182452	SSTR2
182453	SSTR3
182454	SSTR4
182455	SSTR5
182465	SON
182500	SORD
182520	SRI
182530	SOS1
182590	TFF2
182600	-
182601	-
182610	-
182690	-
182700	-
182790	SPTBN1
182800	-
182810	SPTAN1
182815	-
182820	-
182830	-
182860	SPTA1
182870	SPTB
182875	-
182878	ODF1
182879	-
182880	PRM1
182882	-
182888	ZP2
182889	ZP3
182890	PRM2
182891	SRM
182892	-
182900	-
182920	-
182930	-
182940	-
182950	-
182960	-
182970	-
182980	-
182990	-
183000	-
183020	-
183050	-
183085	-
183086	-
183090	-
183100	-
183250	-
183300	-
183350	-
183400	-
183500	-
183600	-
183700	-
183800	-
183802	-
183840	-
183849	-
183850	-
183900	-
184000	-
184095	-
184100	-
184200	-
184250	-
184252	-
184253	-
184255	-
184260	-
184300	-
184400	-
184420	FDFT1
184429	SOX2
184430	SOX4
184450	-
184460	-
184470	STATH
184500	-
184510	-
184600	CSTA
184601	-
184700	PCOS1
184705	-
184745	KITLG
184747	-
184753	SRD5A1
184754	-
184755	SCP2
184756	SREBF1
184757	NR5A1
184800	-
184840	-
184850	-
184900	-
185000	-
185010	-
185020	-
185050	-
185069	-
185070	-
185100	-
185120	-
185200	-
185250	MMP3
185260	MMP10
185261	MMP11
185300	-
185400	-
185430	CLU
185440	ST2
185450	-
185460	-
185470	SDHB
185480	-
185490	SOD3
185500	-
185510	-
185520	-
185535	EPCAM
185540	-
185560	-
185570	-
185580	-
185590	-
185595	-
185600	-
185605	SYT1
185610	-
185620	SURF1
185630	SURF2
185640	RPL7A
185641	MED22
185642	SURF6
185650	-
185660	SURF4
185700	-
185750	-
185800	-
185860	SV2A
185861	SV2B
185880	VAMP1
185881	VAMP2
185900	-
186000	-
186100	-
186200	-
186300	-
186350	-
186355	SDC1
186357	SDC3
186360	ANXA7
186400	-
186500	-
186550	-
186570	-
186575	-
186580	-
186590	STX1A
186591	STX4
186600	-
186690	-
186700	-
186710	-
186711	CD27
186720	CD6
186730	CD8B
186740	CD3G
186745	TLN1
186750	-
186760	CD28
186770	TLX1
186780	CD247
186790	CD3D
186810	TRDC
186820	CD7
186830	CD3E
186845	CD81
186850	-
186852	PSMC3
186854	SLC6A6
186855	TAL2
186860	TCL4
186880	TRAC
186890	-
186910	CD8A
186920	-
186921	LMO1
186930	TRBC1
186940	CD4
186945	FKBP1A
186946	FKBP2
186947	FKBP3
186950	-
186960	TCL1A
186970	TRGC1
186973	ITK
186975	TCTE1
186977	TCTE3
186980	TCP1
186982	TCP11
186990	CD2
187000	-
187010	-
187011	CCL5
187020	TCP10
187030	-
187040	TAL1
187050	-
187100	-
187260	TELAB1
187270	TERT
187280	POLR3D
187290	-
187300	-
187310	K12T
187320	-
187330	-
187340	-
187350	-
187360	-
187370	-
187380	TNC
187390	-
187395	TDGF1
187400	-
187410	DNTT
187430	CRISP2
187450	-
187500	-
187501	-
187510	-
187520	CLEC3B
187550	-
187600	-
187601	-
187650	-
187680	TPMT
187700	TXN
187750	-
187760	-
187770	-
187790	TARS
187800	-
187900	-
187930	F2R
187940	-
187950	-
188000	-
188020	-
188025	-
188030	-
